date,spot_price,open,close,high,low,basis,cost
2024-01-18,5373.4239,5123.8,5123.8,5123.8,5123.8,249.6238999999996,0.1170673000505318
2024-01-19,5306.9862,5079.4,5079.4,5079.4,5079.4,227.58620000000064,0.109159946048612
2024-01-22,5000.8336,4588.6,4588.6,4588.6,4588.6,412.2335999999996,0.1290255288638277
2024-01-23,5079.6315,4753.2,4753.2,4753.2,4753.2,326.4315000000006,0.1012139586306606
2024-01-24,5143.4078,4861.0,4861.0,4861.0,4861.0,282.40779999999995,0.0870220169504578
2024-01-25,5316.195,5095.8,5095.8,5095.8,5095.8,220.39499999999956,0.0661217423268646
2024-01-26,5269.7646,4975.8,4975.8,4975.8,4975.8,293.96460000000025,0.0895374470407671
2024-01-29,5131.2465,4823.6,4823.6,4823.6,4823.6,307.64649999999983,0.0968512081960831
2024-01-30,4984.6598,4648.6,4648.6,4648.6,4648.6,336.0598,0.109609925830393
2024-01-31,4785.032,4461.4,4461.4,4461.4,4461.4,323.6320000000005,0.1106742099872346
2024-02-01,4750.4439,4441.0,4441.0,4441.0,4441.0,309.4439000000002,0.1072894063399745
2024-02-02,4574.6692,4238.0,4238.0,4238.0,4238.0,336.6692000000003,0.1220114658207073
2024-02-05,4293.0695,3850.0,3850.0,3850.0,3850.0,443.0694999999996,0.17223742709805
2024-02-06,4592.4444,4375.4,4375.4,4375.4,4375.4,217.04440000000068,0.0793988038265637
2024-02-07,4797.8456,4636.8,4636.8,4636.8,4636.8,161.04559999999947,0.0567697351830315
2024-02-08,4993.1046,4810.0,4810.0,4810.0,4810.0,183.1045999999997,0.0624406501112147
2024-02-19,5029.5861,4753.8,4753.8,4753.8,4753.8,275.78610000000026,0.094642850310001
2024-02-20,5046.0121,4787.8,4787.8,4787.8,4787.8,258.21209999999974,0.0889325695570498
2024-02-21,5073.4821,4796.6,4796.6,4796.6,4796.6,276.8820999999998,0.0955051511860068
2024-02-22,5151.5343,4919.8,4919.8,4919.8,4919.8,231.73430000000008,0.0792717102292678
2024-02-23,5225.6697,5014.6,5014.6,5014.6,5014.6,211.0697,0.0716796924962744
2024-02-26,5255.3962,5003.2,5003.2,5003.2,5003.2,252.19620000000032,0.0857658712853188
2024-02-27,5394.0342,5178.0,5178.0,5178.0,5178.0,216.03420000000008,0.0720910445840332
2024-02-28,5152.0519,4910.8,4910.8,4910.8,4910.8,241.2519000000002,0.0848938546841388
2024-02-29,5344.6052,5129.0,5129.0,5129.0,5129.0,215.6052,0.0736656551316944
2024-03-01,5401.9394,5189.0,5189.0,5189.0,5189.0,212.9394000000002,0.0725080610539277
2024-03-04,5428.3356,5167.8,5167.8,5167.8,5167.8,260.53560000000016,0.0889328104873381
2024-03-05,5375.1317,5090.0,5090.0,5090.0,5090.0,285.1316999999999,0.0990200556388227
2024-03-06,5381.4587,5122.0,5122.0,5122.0,5122.0,259.45870000000014,0.0906700736579876
2024-03-07,5303.2766,5056.2,5056.2,5056.2,5056.2,247.07660000000035,0.0882746973525962
2024-03-08,5370.3719,5120.2,5120.2,5120.2,5120.2,250.17190000000028,0.0889325560488651
2024-03-11,5466.6455,5219.0,5219.0,5219.0,5219.0,247.64549999999963,0.08714425754492
2024-03-12,5496.3553,5252.2,5252.2,5252.2,5252.2,244.15530000000035,0.0861089999879627
2024-03-13,5521.7838,5281.2,5281.2,5281.2,5281.2,240.58380000000037,0.0851133751042469
2024-03-14,5486.6461,5241.0,5241.0,5241.0,5241.0,245.64609999999996,0.0881441504628847
2024-03-15,5555.6442,5342.8,5342.8,5342.8,5342.8,212.84419999999955,0.0760193611453096
2024-03-18,5648.0117,5456.8,5456.8,5456.8,5456.8,191.21169999999984,0.0677093852337451
2024-03-19,5607.4754,5401.8,5401.8,5401.8,5401.8,205.67540000000008,0.0739444361004241
2024-03-20,5659.1539,5446.2,5446.2,5446.2,5446.2,212.95390000000043,0.0764738489697483
2024-03-21,5658.2794,5445.0,5445.0,5445.0,5445.0,213.27940000000035,0.0772253616834001
2024-03-22,5595.8848,5374.8,5374.8,5374.8,5374.8,221.08479999999963,0.0816076420898488
2024-03-25,5466.0615,5241.6,5241.6,5241.6,5241.6,224.46149999999943,0.0855229194164905
2024-03-26,5447.7484,5207.2,5207.2,5207.2,5207.2,240.54840000000056,0.0927266831926381
2024-03-27,5266.2306,5017.4,5017.4,5017.4,5017.4,248.83060000000023,0.100059307740017
2024-03-28,5382.2363,5145.0,5145.0,5145.0,5145.0,237.2362999999996,0.0941319194585165
2024-03-29,5441.2603,5209.6,5209.6,5209.6,5209.6,231.66029999999955,0.0916994627428217
2024-04-01,5559.0557,5352.8,5352.8,5352.8,5352.8,206.2556999999997,0.0806023094149256
2024-04-02,5531.0522,5318.6,5318.6,5318.6,5318.6,212.4521999999997,0.0841697768763087
2024-04-03,5500.9264,5271.6,5271.6,5271.6,5271.6,229.32639999999992,0.0921539401263872
2024-04-08,5399.9148,5135.0,5135.0,5135.0,5135.0,264.9147999999996,0.1094060683675249
2024-04-09,5468.9109,5218.6,5218.6,5218.6,5218.6,250.3108999999995,0.1029820260922515
2024-04-10,5367.0518,5111.2,5111.2,5111.2,5111.2,255.8518000000004,0.1082256622034346
2024-04-11,5379.9153,5128.6,5128.6,5128.6,5128.6,251.3152999999993,0.1070166486551459
2024-04-12,5338.7692,5076.0,5076.0,5076.0,5076.0,262.7691999999997,0.1137908536273033
2024-04-15,5287.5115,5013.2,5013.2,5013.2,5013.2,274.3114999999998,0.1210513048844747
2024-04-16,5066.6599,4814.2,4814.2,4814.2,4814.2,252.45989999999983,0.1173511677929608
2024-04-17,5287.4563,5054.0,5054.0,5054.0,5054.0,233.45629999999983,0.1049671686139763
2024-04-18,5286.7192,5062.6,5062.6,5062.6,5062.6,224.1191999999992,0.101742888103457
2024-04-19,5264.3891,5018.2,5018.2,5018.2,5018.2,246.1891000000005,0.1133151664118212
2024-04-22,5246.0818,4938.0,4938.0,4938.0,4938.0,308.0818,0.0907912345066341
2024-04-23,5218.4277,4898.0,4898.0,4898.0,4898.0,320.4277000000002,0.0955159518429064
2024-04-24,5305.6068,5028.4,5028.4,5028.4,5028.4,277.2068,0.0817793177488814
2024-04-25,5313.986,5030.4,5030.4,5030.4,5030.4,283.58600000000024,0.0840513975761321
2024-04-26,5415.9379,5175.6,5175.6,5175.6,5175.6,240.33789999999956,0.0703318437445907
2024-04-29,5545.2346,5340.0,5340.0,5340.0,5340.0,205.23459999999977,0.0590301801601602
2024-04-30,5497.4303,5287.0,5287.0,5287.0,5287.0,210.4303,0.0614397487323727
2024-05-06,5606.8416,5394.6,5394.6,5394.6,5394.6,212.24159999999935,0.061148832059856
2024-05-07,5625.3358,5393.6,5393.6,5393.6,5393.6,231.73579999999947,0.0669751232823605
2024-05-08,5536.6589,5288.8,5288.8,5288.8,5288.8,247.85890000000015,0.0732548813706206
2024-05-09,5626.8251,5398.4,5398.4,5398.4,5398.4,228.4251000000004,0.0668635633388691
2024-05-10,5574.232,5332.2,5332.2,5332.2,5332.2,242.03200000000012,0.0719854464161823
2024-05-13,5520.8038,5266.2,5266.2,5266.2,5266.2,254.60379999999984,0.0769637395844903
2024-05-14,5551.6751,5295.0,5295.0,5295.0,5295.0,256.6751000000004,0.0776728032949912
2024-05-15,5497.2349,5247.0,5247.0,5247.0,5247.0,250.2349000000004,0.076987081720525
2024-05-16,5488.946,5240.0,5240.0,5240.0,5240.0,248.9459999999999,0.0772244848149402
2024-05-17,5563.231,5358.0,5358.0,5358.0,5358.0,205.23099999999977,0.0632410502868874
2024-05-20,5596.7772,5369.0,5369.0,5369.0,5369.0,227.77720000000045,0.0702457277862041
2024-05-21,5536.7447,5301.8,5301.8,5301.8,5301.8,234.9447,0.0737468869599932
2024-05-22,5539.6597,5307.2,5307.2,5307.2,5307.2,232.45970000000037,0.0734349214627751
2024-05-23,5412.8237,5187.0,5187.0,5187.0,5187.0,225.82369999999992,0.0735207857865852
2024-05-24,5350.1073,5120.0,5120.0,5120.0,5120.0,230.10729999999967,0.0763273353046239
2024-05-27,5404.6158,5158.6,5158.6,5158.6,5158.6,246.0157999999992,0.0813541293288518
2024-05-28,5348.0293,5090.6,5090.6,5090.6,5090.6,257.4292999999998,0.0866436427339692
2024-05-29,5351.2524,5093.2,5093.2,5093.2,5093.2,258.0524000000005,0.0874255166426828
2024-05-30,5334.2958,5098.6,5098.6,5098.6,5098.6,235.6957999999995,0.0806856316605006
2024-05-31,5355.2099,5126.4,5126.4,5126.4,5126.4,228.8099000000002,0.0785919902746599
2024-06-03,5284.6236,5027.0,5027.0,5027.0,5027.0,257.6235999999999,0.0903302510458054
2024-06-04,5313.708,5069.6,5069.6,5069.6,5069.6,244.1079999999993,0.085753350892948
2024-06-05,5244.0851,5010.2,5010.2,5010.2,5010.2,233.8851000000004,0.0838742340194904
2024-06-06,5130.8693,4907.0,4907.0,4907.0,4907.0,223.8693000000003,0.082670866421469
2024-06-07,5153.5867,4919.0,4919.0,4919.0,4919.0,234.58669999999984,0.0869001265397623
2024-06-11,5198.923,4973.0,4973.0,4973.0,4973.0,225.92299999999975,0.0835942308562078
2024-06-12,5216.4621,4971.8,4971.8,4971.8,4971.8,244.66209999999955,0.0909175724231236
2024-06-13,5180.2357,4925.8,4925.8,4925.8,4925.8,254.4357,0.0959487579677791
2024-06-14,5180.6513,4964.8,4964.8,4964.8,4964.8,215.85130000000024,0.0820277649018764
2024-06-17,5183.9678,4957.2,4957.2,4957.2,4957.2,226.76780000000053,0.086799237746675
2024-06-18,5227.2542,5019.0,5019.0,5019.0,5019.0,208.2542000000003,0.0796801502402543
2024-06-19,5159.9945,4937.4,4937.4,4937.4,4937.4,222.59450000000012,0.0869672461860183
2024-06-20,5056.1383,4836.6,4836.6,4836.6,4836.6,219.53829999999925,0.0882409566694723
2024-06-21,5055.3329,4831.0,4831.0,4831.0,4831.0,224.33290000000036,0.0909156483626792
2024-06-24,4887.777,4662.8,4662.8,4662.8,4662.8,224.97699999999983,0.0950752438509232
2024-06-25,4847.6106,4635.2,4635.2,4635.2,4635.2,212.41060000000016,0.0912564625222419
2024-06-26,4986.3839,4784.0,4784.0,4784.0,4784.0,202.3838999999998,0.0852333471556411
2024-06-27,4864.0855,4665.8,4665.8,4665.8,4665.8,198.2855,0.086326341484407
2024-06-28,4895.9869,4684.4,4684.4,4684.4,4684.4,211.58690000000024,0.0922926385184043
2024-07-01,4940.2471,4726.0,4726.0,4726.0,4726.0,214.2470999999996,0.0934073302340871
2024-07-02,4905.6497,4690.8,4690.8,4690.8,4690.8,214.84969999999976,0.0951438607049617
2024-07-03,4867.1326,4658.4,4658.4,4658.4,4658.4,208.73260000000028,0.0939766165222299
2024-07-04,4761.868,4551.2,4551.2,4551.2,4551.2,210.66800000000055,0.0977950581357438
2024-07-05,4810.7939,4602.8,4602.8,4602.8,4602.8,207.99389999999948,0.0964175171877186
2024-07-08,4693.9648,4479.4,4479.4,4479.4,4479.4,214.5648000000001,0.1028492586906489
2024-07-09,4797.0634,4588.2,4588.2,4588.2,4588.2,208.86340000000015,0.098847217146967
2024-07-10,4777.6817,4585.0,4585.0,4585.0,4585.0,192.6817000000001,0.0923913073116232
2024-07-11,4893.5942,4712.0,4712.0,4712.0,4712.0,181.59419999999955,0.085792251099472
2024-07-12,4878.0195,4699.0,4699.0,4699.0,4699.0,179.0195000000003,0.0856315081697946
2024-07-15,4827.6023,4633.0,4633.0,4633.0,4633.0,194.6022999999996,0.0949365065130283
2024-07-16,4836.7184,4630.0,4630.0,4630.0,4630.0,206.71839999999972,0.1016068546385139
2024-07-17,4795.6236,4582.0,4582.0,4582.0,4582.0,213.6235999999999,0.1069092745310536
2024-07-18,4812.4263,4610.4,4610.4,4610.4,4610.4,202.02630000000045,0.1017210934502241
2024-07-19,4821.4227,4615.0,4615.0,4615.0,4615.0,206.42270000000008,0.1047479572037475
2024-07-22,4826.8713,4541.6,4541.6,4541.6,4541.6,285.2712999999994,0.0891818406398918
2024-07-23,4694.9525,4395.8,4395.8,4395.8,4395.8,299.15250000000015,0.0967283738188891
2024-07-24,4631.0111,4335.8,4335.8,4335.8,4335.8,295.21109999999953,0.0973584066378465
2024-07-25,4632.5667,4345.0,4345.0,4345.0,4345.0,287.5667000000003,0.0953835770841313
2024-07-26,4702.08,4427.6,4427.6,4427.6,4427.6,274.4799999999996,0.090247177388041
2024-07-29,4685.6457,4394.0,4394.0,4394.0,4394.0,291.64570000000003,0.0968214666526939
2024-07-30,4702.4914,4416.0,4416.0,4416.0,4416.0,286.4913999999999,0.0953582438745407
2024-07-31,4889.0807,4683.8,4683.8,4683.8,4683.8,205.28070000000025,0.066130449125129
2024-08-01,4878.289,4641.0,4641.0,4641.0,4641.0,237.28899999999976,0.0770927428131631
2024-08-02,4809.8891,4566.6,4566.6,4566.6,4566.6,243.2891,0.0806735266423702
