date,spot_price,open,close,high,low,basis,cost
2021-09-14,3188.2607,3179.6,3179.6,3179.6,3179.6,8.660699999999906,0.0105478557101013
2021-09-15,3146.6337,3146.0,3146.0,3146.0,3146.0,0.6336999999998625,0.0007904009133752
2021-09-16,3128.5886,3132.2,3132.2,3132.2,3132.2,-3.611399999999776,-0.0045796487772543
2021-09-17,3161.9221,3165.6,3165.6,3165.6,3165.6,-3.677900000000136,-0.0046655217987554
2021-09-22,3122.3371,3126.0,3126.0,3126.0,3126.0,-3.6628999999998086,-0.004978972023798
2021-09-23,3127.8207,3130.0,3130.0,3130.0,3130.0,-2.1792999999997846,-0.0029919140148395
2021-09-24,3145.112,3151.8,3151.8,3151.8,3151.8,-6.688000000000102,-0.0092400373598631
2021-09-27,3199.9747,3208.0,3208.0,3208.0,3208.0,-8.025299999999788,-0.011301148377482
2021-09-28,3211.1538,3209.4,3209.4,3209.4,3209.4,1.7537999999999556,0.0024918496585246
2021-09-29,3199.2259,3218.2,3218.2,3218.2,3218.2,-18.974099999999908,-0.0274019867023522
2021-09-30,3196.9905,3190.8,3190.8,3190.8,3190.8,6.190499999999702,0.009061135897843
2021-10-08,3256.2613,3260.0,3260.0,3260.0,3260.0,-3.7386999999998807,-0.0059868199152202
2021-10-11,3276.4071,3271.0,3271.0,3271.0,3271.0,5.4070999999999,0.0089905157244463
2021-10-12,3259.3796,3260.0,3260.0,3260.0,3260.0,-0.6203999999997905,-0.0010526543149494
2021-10-13,3292.7624,3292.2,3292.2,3292.2,3292.2,0.5624000000002525,0.0009591011813345
2021-10-14,3270.692,3271.0,3271.0,3271.0,3271.0,-0.3079999999999927,-0.0005370614230873
2021-10-15,3294.8333,3303.2,3303.2,3303.2,3303.2,-8.366700000000037,-0.0147120457035675
2021-10-18,3229.6313,3219.6,3219.6,3219.6,3219.6,10.0313000000001,0.0075079295803398
2021-10-19,3256.668,3238.8,3238.8,3238.8,3238.8,17.867999999999938,0.0133507007776044
2021-10-20,3254.9981,3245.4,3245.4,3245.4,3245.4,9.598099999999704,0.0072233910554579
2021-10-21,3278.5419,3269.0,3269.0,3269.0,3269.0,9.541900000000169,0.0071776994869316
2021-10-22,3318.1275,3308.8,3308.8,3308.8,3308.8,9.327499999999873,0.0069798761643785
2021-10-25,3312.3031,3310.0,3310.0,3310.0,3310.0,2.303100000000086,0.0017624349504731
2021-10-26,3290.0363,3285.6,3285.6,3285.6,3285.6,4.436300000000301,0.0034417319580711
2021-10-27,3247.0966,3241.4,3241.4,3241.4,3241.4,5.696599999999762,0.0045094651677699
2021-10-28,3239.6104,3249.0,3249.0,3249.0,3249.0,-9.389599999999971,-0.0075028810092464
2021-10-29,3267.2491,3264.0,3264.0,3264.0,3264.0,3.2490999999999985,0.0025926605526168
2021-11-01,3250.915,3255.2,3255.2,3255.2,3255.2,-4.284999999999855,-0.003511700821434
2021-11-02,3212.0258,3211.2,3211.2,3211.2,3211.2,0.825800000000072,0.0006900011421415
2021-11-03,3181.4505,3181.4,3181.4,3181.4,3181.4,0.050499999999829,4.2916599531e-05
